1,Date,Time,Event Name,IP Address,Action,Host,URL,Response Code,Time to Load (ms),Time to First Byte (ms),Start Time (ms),Bytes Out,Bytes In,Object Size,Cookie Size (out),Cookie Count(out),Expires,Cache Control,Content Type,Content Encoding,Transaction Type,Socket ID,Document ID,End Time (ms),Descriptor,Lab ID,Dialer ID,Connection Type,Cached,Event URL,Pagetest Build,Measurement Type,Experimental,Event GUID,Sequence Number,Cache Score,Static CDN Score,GZIP Score,Cookie Score,Keep-Alive Score,DOCTYPE Score,Minify Score,Combine Score,Compression Score,ETag Score,Flagged,Secure,DNS Time,Connect Time,SSL Time,Gzip Total Bytes,Gzip Savings,Minify Total Bytes,Minify Savings,Image Total Bytes,Image Savings,Cache Time (sec),Real Start Time (ms),Full Time to Load (ms),Optimization Checked,CDN Provider,DNS Start,DNS End,Connect Start,Connect End,SSL Negotiation Start,SSL Negotiation End,Initiator,Initiator Line,Initiator Column,Server Count,Server RTT,Run,Cached
32,08/31/2015,08:08:39,Step 1,193.164.197.60,GET,static.leboncoin.fr,/img/map_10.png,200,136,135,1984,864,771,411,,,Sun, 30 Aug 2015 15:17:10 GMT,max-age=172800,image/png,,3,49,,2120,,,,,,,,,,,31,-1,0,-1,-1,100,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,,,1,,0,0,0,0,0,0,http://www.leboncoin.fr/,459,,8,117,1,0,
33,08/31/2015,08:08:39,Step 1,93.184.216.180,GET,tags.tiqcdn.com,/utag/tiqapp/utag.v.js?a=schibsted/leboncoin/201508250929&cb=1441008521984,200,39,39,2002,389,300,0,,,Mon, 31 Aug 2015 08:38:40 GMT,max-age=1800,text/javascript,,3,53,,2041,,,,,,,,,,,32,0,100,-1,-1,100,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,1800,,,1,Edgecast,0,0,0,0,0,0,http://tags.tiqcdn.com/utag/schibsted/leboncoin/prod/utag.js,71,144,1,35,1,0,
34,08/31/2015,08:08:39,Step 1,62.161.94.220,GET,logc153.xiti.com,/hit.xiti?s=266818&s2=25&p=accueil&hl=4x8x41&vrn=1&lng=en-US&vtag=34001&idp=0408413589682&jv=1&r=1920x1200x24x24&re=1014x650&ref=,302,136,136,2086,462,456,0,,,,,,,3,85,,2222,,,,,,,,,,,33,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,,,1,,1900,1944,1945,2086,0,0,http://www.leboncoin.fr/,547,,1,129,1,0,
35,08/31/2015,08:08:39,Step 1,193.164.197.60,GET,static.leboncoin.fr,/img/map_11.png,200,489,131,2096,864,718,358,,,Sun, 30 Aug 2015 10:59:57 GMT,max-age=172800,image/png,,3,47,,2585,,,,,,,,,,,34,-1,0,-1,-1,100,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,,,1,,0,0,0,0,0,0,http://www.leboncoin.fr/,459,,8,117,1,0,
36,08/31/2015,08:08:39,Step 1,193.164.197.60,GET,static.leboncoin.fr,/img/map_12.png,200,134,134,2099,864,721,361,,,Sun, 30 Aug 2015 16:17:02 GMT,max-age=172800,image/png,,3,50,,2233,,,,,,,,,,,35,-1,0,-1,-1,100,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,,,1,,0,0,0,0,0,0,http://www.leboncoin.fr/,459,,8,117,1,0,
37,08/31/2015,08:08:39,Step 1,193.164.197.60,GET,static.leboncoin.fr,/img/map_13.png,200,135,134,2122,864,903,543,,,Sun, 30 Aug 2015 19:47:14 GMT,max-age=172800,image/png,,3,49,,2257,,,,,,,,,,,36,-1,0,-1,-1,100,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,,,1,,0,0,0,0,0,0,http://www.leboncoin.fr/,459,,8,117,1,0,
38,08/31/2015,08:08:39,Step 1,193.164.197.60,GET,static.leboncoin.fr,/img/map_14.png,200,130,130,2195,864,739,379,,,Sat, 29 Aug 2015 15:22:28 GMT,max-age=172800,image/png,,3,46,,2325,,,,,,,,,,,37,-1,0,-1,-1,100,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,,,1,,0,0,0,0,0,0,http://www.leboncoin.fr/,459,,8,117,1,0,
39,08/31/2015,08:08:39,Step 1,205.251.251.236,GET,d1nf1ogr7o23z7.cloudfront.net,/autoTracker.min.js,200,107,43,2225,348,23791,23286,,,,max-age=5,s-maxage=0,proxy-revalidate=0,application/javascript,,3,110,,2332,,,,,,,,,,,38,0,100,0,-1,100,-1,-1,-1,-1,-1,0,0,-1,-1,-1,23791,16084,0,0,0,0,3,,,1,Amazon CloudFront,2000,2186,2186,2225,0,0,http://tags.tiqcdn.com/utag/schibsted/leboncoin/prod/utag.27.js?utv=ut4.36.201508250929,4,476,8,38,1,0,
40,08/31/2015,08:08:39,Step 1,193.164.197.60,GET,static.leboncoin.fr,/img/map_15.png,200,130,129,2235,864,795,435,,,Sat, 29 Aug 2015 17:45:36 GMT,max-age=172800,image/png,,3,50,,2365,,,,,,,,,,,39,-1,0,-1,-1,100,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,,,1,,0,0,0,0,0,0,http://www.leboncoin.fr/,459,,8,117,1,0,
41,08/31/2015,08:08:39,Step 1,193.164.197.60,GET,static.leboncoin.fr,/img/map_16.png,200,136,135,2262,864,921,561,,,Mon, 31 Aug 2015 09:19:52 GMT,max-age=172800,image/png,,3,49,,2398,,,,,,,,,,,40,50,0,-1,-1,100,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,4272,,,1,,0,0,0,0,0,0,http://www.leboncoin.fr/,459,,8,117,1,0,
42,08/31/2015,08:08:39,Step 1,193.164.197.60,GET,static.leboncoin.fr,/img/map_17.png,200,130,129,2295,864,723,363,,,Sat, 29 Aug 2015 22:07:35 GMT,max-age=172800,image/png,,3,38,,2425,,,,,,,,,,,41,-1,0,-1,-1,100,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,,,1,,0,0,0,0,0,0,http://www.leboncoin.fr/,459,,8,117,1,0,
43,08/31/2015,08:08:39,Step 1,193.164.197.60,GET,static.leboncoin.fr,/img/map_18.png,200,125,124,2327,864,866,506,,,Sun, 30 Aug 2015 06:20:11 GMT,max-age=172800,image/png,,3,46,,2452,,,,,,,,,,,42,-1,0,-1,-1,100,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,,,1,,0,0,0,0,0,0,http://www.leboncoin.fr/,459,,8,117,1,0,
44,08/31/2015,08:08:39,Step 1,62.161.94.220,GET,logc153.xiti.com,/hit.xiti?s=266818&s2=25&p=accueil&hl=4x8x41&vrn=1&lng=en-US&vtag=34001&idp=0408413589682&jv=1&r=1920x1200x24x24&re=1014x650&ref=&Rdt=On,200,138,138,2354,522,308,43,,,,,image/gif,,3,113,,2492,,,,,,,,,,,43,0,0,-1,-1,0,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,,,1,,0,0,2224,2354,0,0,http://www.leboncoin.fr/,1,,1,129,1,0,
45,08/31/2015,08:08:39,Step 1,193.164.197.60,GET,static.leboncoin.fr,/img/map_19.png,200,133,132,2367,864,756,396,,,Sat, 29 Aug 2015 20:32:55 GMT,max-age=172800,image/png,,3,50,,2500,,,,,,,,,,,44,-1,0,-1,-1,100,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,,,1,,0,0,0,0,0,0,http://www.leboncoin.fr/,459,,8,117,1,0,
46,08/31/2015,08:08:39,Step 1,193.164.197.60,GET,static.leboncoin.fr,/img/map_20.png,200,135,134,2400,864,836,476,,,Sat, 29 Aug 2015 14:16:52 GMT,max-age=172800,image/png,,3,49,,2535,,,,,,,,,,,45,-1,0,-1,-1,100,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,,,1,,0,0,0,0,0,0,http://www.leboncoin.fr/,459,,8,117,1,0,
47,08/31/2015,08:08:39,Step 1,193.164.197.60,GET,static.leboncoin.fr,/img/map_21.png,200,127,126,2423,864,897,537,,,Sat, 29 Aug 2015 16:30:50 GMT,max-age=172800,image/png,,3,48,,2550,,,,,,,,,,,46,-1,0,-1,-1,100,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,,,1,,0,0,0,0,0,0,http://www.leboncoin.fr/,459,,8,117,1,0,
48,08/31/2015,08:08:39,Step 1,193.164.197.60,GET,static.leboncoin.fr,/img/map_22.png,200,133,132,2427,864,925,565,,,Sun, 30 Aug 2015 09:08:27 GMT,max-age=172800,image/png,,3,38,,2560,,,,,,,,,,,47,-1,0,-1,-1,100,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,,,1,,0,0,0,0,0,0,http://www.leboncoin.fr/,459,,8,117,1,0,
49,08/31/2015,08:08:39,Step 1,193.164.197.60,GET,static.leboncoin.fr,/img/map_23.png,200,126,125,2454,864,733,373,,,Mon, 31 Aug 2015 09:31:17 GMT,max-age=172800,image/png,,3,46,,2580,,,,,,,,,,,48,50,0,-1,-1,100,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,4956,,,1,,0,0,0,0,0,0,http://www.leboncoin.fr/,459,,8,117,1,0,
50,08/31/2015,08:08:39,Step 1,193.164.197.60,GET,static.leboncoin.fr,/img/map_24.png,200,129,128,2501,864,727,367,,,Sun, 30 Aug 2015 08:59:55 GMT,max-age=172800,image/png,,3,50,,2630,,,,,,,,,,,49,-1,0,-1,-1,100,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,,,1,,0,0,0,0,0,0,http://www.leboncoin.fr/,459,,8,117,1,0,
51,08/31/2015,08:08:39,Step 1,193.164.197.60,GET,static.leboncoin.fr,/img/map_25.png,200,464,134,2547,864,696,336,,,Mon, 31 Aug 2015 02:40:54 GMT,max-age=172800,image/png,,3,49,,3011,,,,,,,,,,,50,-1,0,-1,-1,100,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,,,1,,0,0,0,0,0,0,http://www.leboncoin.fr/,459,,8,117,1,0,
